,tick,open,high,low,close,isstartcandel,datetime
50,2023.12.11 16:20:00,1.25369,1.25908,1.2534,1.2578,False,2023.12.11 00:00
51,2023.12.11 16:40:00,1.25369,1.25908,1.2534,1.25742,False,2023.12.11 00:00
52,2023.12.11 17:00:00,1.25369,1.25908,1.2534,1.25818,False,2023.12.11 00:00
53,2023.12.11 17:20:00,1.25369,1.25908,1.2534,1.25666,False,2023.12.11 00:00
54,2023.12.11 17:40:00,1.25369,1.25908,1.2534,1.25704,False,2023.12.11 00:00
55,2023.12.11 18:00:00,1.25369,1.25908,1.2534,1.25551,False,2023.12.11 00:00
56,2023.12.11 18:20:00,1.25369,1.25908,1.2534,1.25589,False,2023.12.11 00:00
57,2023.12.11 18:40:00,1.25369,1.25908,1.2534,1.25399,False,2023.12.11 00:00
58,2023.12.11 19:00:00,1.25369,1.25908,1.2534,1.25475,False,2023.12.11 00:00
59,2023.12.11 19:20:00,1.25369,1.25908,1.2534,1.25437,False,2023.12.11 00:00
60,2023.12.11 19:40:00,1.25369,1.25908,1.2534,1.25551,False,2023.12.11 00:00
61,2023.12.11 19:40:01,1.25369,1.25908,1.2534,1.25402,False,2023.12.11 00:00
62,2023.12.11 20:00:00,1.25369,1.25908,1.2534,1.25401,False,2023.12.11 00:00
63,2023.12.11 20:20:00,1.25369,1.25908,1.2534,1.25407,False,2023.12.11 00:00
64,2023.12.11 20:40:00,1.25369,1.25908,1.2534,1.25434,False,2023.12.11 00:00
65,2023.12.11 21:00:00,1.25369,1.25908,1.2534,1.2538,False,2023.12.11 00:00
66,2023.12.11 21:20:00,1.25369,1.25908,1.2534,1.25515,False,2023.12.11 00:00
67,2023.12.11 21:40:00,1.25369,1.25908,1.2534,1.25488,False,2023.12.11 00:00
68,2023.12.11 22:00:00,1.25369,1.25908,1.2534,1.25595,False,2023.12.11 00:00
69,2023.12.11 22:20:00,1.25369,1.25908,1.2534,1.25568,False,2023.12.11 00:00
70,2023.12.11 22:40:00,1.25369,1.25908,1.2534,1.25676,False,2023.12.11 00:00
71,2023.12.11 23:00:00,1.25369,1.25908,1.2534,1.25622,False,2023.12.11 00:00
72,2023.12.11 23:20:00,1.25369,1.25908,1.2534,1.25649,False,2023.12.11 00:00
73,2023.12.11 23:40:00,1.25369,1.25908,1.2534,1.25568,False,2023.12.11 00:00
74,2023.12.11 23:59:59,1.25369,1.25908,1.2534,1.25548,False,2023.12.11 00:00
75,2023.12.12 00:00:00,1.25548,1.25548,1.25548,1.25548,True,2023.12.12 00:00
76,2023.12.12 00:20:00,1.25548,1.25548,1.25529,1.25529,False,2023.12.12 00:00
77,2023.12.12 00:40:00,1.25548,1.25548,1.25529,1.25546,False,2023.12.12 00:00
78,2023.12.12 01:00:00,1.25548,1.25548,1.25513,1.25513,False,2023.12.12 00:00
79,2023.12.12 01:20:00,1.25548,1.25595,1.25513,1.25595,False,2023.12.12 00:00
80,2023.12.12 01:40:00,1.25548,1.25595,1.25513,1.25579,False,2023.12.12 00:00
81,2023.12.12 02:00:00,1.25548,1.25645,1.25513,1.25645,False,2023.12.12 00:00
82,2023.12.12 02:20:00,1.25548,1.25645,1.25513,1.25628,False,2023.12.12 00:00
83,2023.12.12 02:40:00,1.25548,1.25694,1.25513,1.25694,False,2023.12.12 00:00
84,2023.12.12 03:00:00,1.25548,1.25694,1.25513,1.25661,False,2023.12.12 00:00
85,2023.12.12 03:20:00,1.25548,1.25694,1.25513,1.25678,False,2023.12.12 00:00
86,2023.12.12 03:40:00,1.25548,1.25694,1.25513,1.25628,False,2023.12.12 00:00
87,2023.12.12 04:00:00,1.25548,1.25694,1.25513,1.25649,False,2023.12.12 00:00
88,2023.12.12 04:20:00,1.25548,1.25694,1.25513,1.25652,False,2023.12.12 00:00
89,2023.12.12 04:40:00,1.25548,1.25694,1.25513,1.2567,False,2023.12.12 00:00
90,2023.12.12 05:00:00,1.25548,1.25694,1.25513,1.25633,False,2023.12.12 00:00
91,2023.12.12 05:20:00,1.25548,1.25726,1.25513,1.25726,False,2023.12.12 00:00
92,2023.12.12 05:40:00,1.25548,1.25726,1.25513,1.25707,False,2023.12.12 00:00
93,2023.12.12 06:00:00,1.25548,1.25781,1.25513,1.25781,False,2023.12.12 00:00
94,2023.12.12 06:20:00,1.25548,1.25781,1.25513,1.25763,False,2023.12.12 00:00
95,2023.12.12 06:40:00,1.25548,1.25837,1.25513,1.25837,False,2023.12.12 00:00
96,2023.12.12 07:00:00,1.25548,1.25837,1.25513,1.258,False,2023.12.12 00:00
97,2023.12.12 07:20:00,1.25548,1.25837,1.25513,1.25818,False,2023.12.12 00:00
98,2023.12.12 07:40:00,1.25548,1.25837,1.25513,1.25763,False,2023.12.12 00:00
99,2023.12.12 07:40:01,1.25548,1.25837,1.25513,1.25758,False,2023.12.12 00:00
100,2023.12.12 08:00:00,1.25548,1.25837,1.25513,1.25759,False,2023.12.12 00:00
101,2023.12.12 08:20:00,1.25548,1.25837,1.25513,1.25805,False,2023.12.12 00:00
102,2023.12.12 08:40:00,1.25548,1.25837,1.25513,1.25767,False,2023.12.12 00:00
103,2023.12.12 09:00:00,1.25548,1.25843,1.25513,1.25843,False,2023.12.12 00:00
104,2023.12.12 09:20:00,1.25548,1.25843,1.25513,1.25691,False,2023.12.12 00:00
105,2023.12.12 09:40:00,1.25548,1.25843,1.25513,1.25729,False,2023.12.12 00:00
106,2023.12.12 10:00:00,1.25548,1.25843,1.25513,1.25577,False,2023.12.12 00:00
107,2023.12.12 10:20:00,1.25548,1.25843,1.25513,1.25615,False,2023.12.12 00:00
108,2023.12.12 10:40:00,1.25548,1.25843,1.25425,1.25425,False,2023.12.12 00:00
109,2023.12.12 11:00:00,1.25548,1.25843,1.25425,1.25501,False,2023.12.12 00:00
110,2023.12.12 11:20:00,1.25548,1.25843,1.25425,1.25463,False,2023.12.12 00:00
111,2023.12.12 11:40:00,1.25548,1.25843,1.25425,1.25577,False,2023.12.12 00:00
112,2023.12.12 11:40:01,1.25548,1.25843,1.25425,1.25653,False,2023.12.12 00:00
113,2023.12.12 12:00:00,1.25548,1.25843,1.25425,1.25652,False,2023.12.12 00:00
114,2023.12.12 12:20:00,1.25548,1.26086,1.25425,1.26086,False,2023.12.12 00:00
115,2023.12.12 12:40:00,1.25548,1.26086,1.25425,1.26017,False,2023.12.12 00:00
116,2023.12.12 13:00:00,1.25548,1.26155,1.25425,1.26155,False,2023.12.12 00:00
117,2023.12.12 13:20:00,1.25548,1.26155,1.25425,1.25879,False,2023.12.12 00:00
118,2023.12.12 13:40:00,1.25548,1.26155,1.25425,1.25948,False,2023.12.12 00:00
119,2023.12.12 14:00:00,1.25548,1.26155,1.25425,1.25672,False,2023.12.12 00:00
120,2023.12.12 14:20:00,1.25548,1.26155,1.25425,1.25741,False,2023.12.12 00:00
121,2023.12.12 14:40:00,1.25548,1.26155,1.25396,1.25396,False,2023.12.12 00:00
122,2023.12.12 15:00:00,1.25548,1.26155,1.25396,1.25534,False,2023.12.12 00:00
123,2023.12.12 15:20:00,1.25548,1.26155,1.25396,1.25465,False,2023.12.12 00:00
124,2023.12.12 15:40:00,1.25548,1.26155,1.25396,1.25672,False,2023.12.12 00:00
125,2023.12.12 15:40:01,1.25548,1.26155,1.25396,1.25433,False,2023.12.12 00:00
126,2023.12.12 16:00:00,1.25548,1.26155,1.25396,1.25431,False,2023.12.12 00:00
127,2023.12.12 16:20:00,1.25548,1.26155,1.25193,1.25193,False,2023.12.12 00:00
128,2023.12.12 16:40:00,1.25548,1.26155,1.25193,1.25245,False,2023.12.12 00:00
129,2023.12.12 17:00:00,1.25548,1.26155,1.25141,1.25141,False,2023.12.12 00:00
130,2023.12.12 17:20:00,1.25548,1.26155,1.25141,1.25402,False,2023.12.12 00:00
131,2023.12.12 17:40:00,1.25548,1.26155,1.25141,1.2535,False,2023.12.12 00:00
132,2023.12.12 18:00:00,1.25548,1.26155,1.25141,1.25558,False,2023.12.12 00:00
133,2023.12.12 18:20:00,1.25548,1.26155,1.25141,1.25506,False,2023.12.12 00:00
134,2023.12.12 18:40:00,1.25548,1.26155,1.25141,1.25715,False,2023.12.12 00:00
135,2023.12.12 19:00:00,1.25548,1.26155,1.25141,1.25611,False,2023.12.12 00:00
136,2023.12.12 19:20:00,1.25548,1.26155,1.25141,1.25663,False,2023.12.12 00:00
137,2023.12.12 19:40:00,1.25548,1.26155,1.25141,1.25506,False,2023.12.12 00:00
138,2023.12.12 19:40:01,1.25548,1.26155,1.25141,1.2545,False,2023.12.12 00:00
139,2023.12.12 20:00:00,1.25548,1.26155,1.25141,1.25449,False,2023.12.12 00:00
140,2023.12.12 20:20:00,1.25548,1.26155,1.25141,1.25454,False,2023.12.12 00:00
141,2023.12.12 20:40:00,1.25548,1.26155,1.25141,1.25481,False,2023.12.12 00:00
142,2023.12.12 21:00:00,1.25548,1.26155,1.25141,1.25428,False,2023.12.12 00:00
143,2023.12.12 21:20:00,1.25548,1.26155,1.25141,1.2556,False,2023.12.12 00:00
144,2023.12.12 21:40:00,1.25548,1.26155,1.25141,1.25534,False,2023.12.12 00:00
145,2023.12.12 22:00:00,1.25548,1.26155,1.25141,1.2564,False,2023.12.12 00:00
146,2023.12.12 22:20:00,1.25548,1.26155,1.25141,1.25613,False,2023.12.12 00:00
147,2023.12.12 22:40:00,1.25548,1.26155,1.25141,1.25719,False,2023.12.12 00:00
148,2023.12.12 23:00:00,1.25548,1.26155,1.25141,1.25666,False,2023.12.12 00:00
149,2023.12.12 23:20:00,1.25548,1.26155,1.25141,1.25693,False,2023.12.12 00:00
150,2023.12.12 23:40:00,1.25548,1.26155,1.25141,1.25613,False,2023.12.12 00:00
151,2023.12.12 23:59:59,1.25548,1.26155,1.25141,1.25624,False,2023.12.12 00:00
152,2023.12.13 00:00:00,1.25624,1.25624,1.25624,1.25624,True,2023.12.13 00:00
153,2023.12.13 00:20:00,1.25624,1.25697,1.25624,1.25697,False,2023.12.13 00:00
154,2023.12.13 00:40:00,1.25624,1.25697,1.25624,1.25682,False,2023.12.13 00:00
155,2023.12.13 01:00:00,1.25624,1.25712,1.25624,1.25712,False,2023.12.13 00:00
156,2023.12.13 01:20:00,1.25624,1.25712,1.25624,1.25652,False,2023.12.13 00:00
157,2023.12.13 01:40:00,1.25624,1.25712,1.25624,1.25667,False,2023.12.13 00:00
158,2023.12.13 02:00:00,1.25624,1.25712,1.25606,1.25606,False,2023.12.13 00:00
159,2023.12.13 02:20:00,1.25624,1.25712,1.25606,1.25621,False,2023.12.13 00:00
160,2023.12.13 02:40:00,1.25624,1.25712,1.25546,1.25546,False,2023.12.13 00:00
161,2023.12.13 03:00:00,1.25624,1.25712,1.25546,1.25576,False,2023.12.13 00:00
162,2023.12.13 03:20:00,1.25624,1.25712,1.25546,1.25561,False,2023.12.13 00:00
163,2023.12.13 03:40:00,1.25624,1.25712,1.25546,1.25606,False,2023.12.13 00:00
164,2023.12.13 03:40:01,1.25624,1.25712,1.25546,1.25591,False,2023.12.13 00:00
165,2023.12.13 04:00:00,1.25624,1.25712,1.25546,1.25592,False,2023.12.13 00:00
166,2023.12.13 04:20:00,1.25624,1.25712,1.25546,1.25593,False,2023.12.13 00:00
167,2023.12.13 04:40:00,1.25624,1.25712,1.25546,1.25582,False,2023.12.13 00:00
168,2023.12.13 05:00:00,1.25624,1.25712,1.25546,1.25604,False,2023.12.13 00:00
169,2023.12.13 05:20:00,1.25624,1.25712,1.25546,1.25559,False,2023.12.13 00:00
170,2023.12.13 05:40:00,1.25624,1.25712,1.25546,1.2557,False,2023.12.13 00:00
171,2023.12.13 06:00:00,1.25624,1.25712,1.25526,1.25526,False,2023.12.13 00:00
172,2023.12.13 06:20:00,1.25624,1.25712,1.25526,1.25537,False,2023.12.13 00:00
173,2023.12.13 06:40:00,1.25624,1.25712,1.25481,1.25481,False,2023.12.13 00:00
174,2023.12.13 07:00:00,1.25624,1.25712,1.25481,1.25503,False,2023.12.13 00:00
175,2023.12.13 07:20:00,1.25624,1.25712,1.25481,1.25492,False,2023.12.13 00:00
176,2023.12.13 07:40:00,1.25624,1.25712,1.25481,1.25526,False,2023.12.13 00:00
177,2023.12.13 07:40:01,1.25624,1.25712,1.25481,1.25571,False,2023.12.13 00:00
178,2023.12.13 08:00:00,1.25624,1.25712,1.25481,1.2557,False,2023.12.13 00:00
179,2023.12.13 08:20:00,1.25624,1.25712,1.25481,1.25548,False,2023.12.13 00:00
180,2023.12.13 08:40:00,1.25624,1.25712,1.25481,1.25511,False,2023.12.13 00:00
181,2023.12.13 09:00:00,1.25624,1.25712,1.25481,1.25586,False,2023.12.13 00:00
182,2023.12.13 09:20:00,1.25624,1.25712,1.25435,1.25435,False,2023.12.13 00:00
183,2023.12.13 09:40:00,1.25624,1.25712,1.25435,1.25473,False,2023.12.13 00:00
184,2023.12.13 10:00:00,1.25624,1.25712,1.25323,1.25323,False,2023.12.13 00:00
185,2023.12.13 10:20:00,1.25624,1.25712,1.25323,1.2536,False,2023.12.13 00:00
186,2023.12.13 10:40:00,1.25624,1.25712,1.25172,1.25172,False,2023.12.13 00:00
187,2023.12.13 11:00:00,1.25624,1.25712,1.25172,1.25247,False,2023.12.13 00:00
188,2023.12.13 11:20:00,1.25624,1.25712,1.25172,1.2521,False,2023.12.13 00:00
189,2023.12.13 11:40:00,1.25624,1.25712,1.25172,1.25323,False,2023.12.13 00:00
190,2023.12.13 11:40:01,1.25624,1.25712,1.25172,1.2526,False,2023.12.13 00:00
191,2023.12.13 12:00:00,1.25624,1.25712,1.25172,1.25263,False,2023.12.13 00:00
192,2023.12.13 12:20:00,1.25624,1.25712,1.25129,1.25129,False,2023.12.13 00:00
193,2023.12.13 12:40:00,1.25624,1.25712,1.25129,1.25164,False,2023.12.13 00:00
194,2023.12.13 13:00:00,1.25624,1.25712,1.25094,1.25094,False,2023.12.13 00:00
195,2023.12.13 13:20:00,1.25624,1.25712,1.25094,1.25268,False,2023.12.13 00:00
196,2023.12.13 13:40:00,1.25624,1.25712,1.25094,1.25233,False,2023.12.13 00:00
197,2023.12.13 14:00:00,1.25624,1.25712,1.25094,1.25373,False,2023.12.13 00:00
198,2023.12.13 14:20:00,1.25624,1.25712,1.25094,1.25338,False,2023.12.13 00:00
199,2023.12.13 14:40:00,1.25624,1.25712,1.25094,1.25477,False,2023.12.13 00:00
200,2023.12.13 15:00:00,1.25624,1.25712,1.25094,1.25407,False,2023.12.13 00:00
201,2023.12.13 15:20:00,1.25624,1.25712,1.25094,1.25442,False,2023.12.13 00:00
202,2023.12.13 15:40:00,1.25624,1.25712,1.25094,1.25338,False,2023.12.13 00:00
203,2023.12.13 16:00:00,1.25624,1.25712,1.25094,1.25393,False,2023.12.13 00:00
204,2023.12.13 16:20:00,1.25624,1.25712,1.25094,1.25437,False,2023.12.13 00:00
205,2023.12.13 16:40:00,1.25624,1.25712,1.25094,1.25398,False,2023.12.13 00:00
206,2023.12.13 17:00:00,1.25624,1.25712,1.25094,1.25475,False,2023.12.13 00:00
207,2023.12.13 17:20:00,1.25624,1.25712,1.25094,1.25322,False,2023.12.13 00:00
208,2023.12.13 17:40:00,1.25624,1.25712,1.25094,1.2536,False,2023.12.13 00:00
209,2023.12.13 18:00:00,1.25624,1.25712,1.25094,1.25206,False,2023.12.13 00:00
210,2023.12.13 18:20:00,1.25624,1.25712,1.25094,1.25245,False,2023.12.13 00:00
211,2023.12.13 18:40:00,1.25624,1.25712,1.25053,1.25053,False,2023.12.13 00:00
212,2023.12.13 19:00:00,1.25624,1.25712,1.25053,1.2513,False,2023.12.13 00:00
213,2023.12.13 19:20:00,1.25624,1.25712,1.25053,1.25091,False,2023.12.13 00:00
214,2023.12.13 19:40:00,1.25624,1.25712,1.25053,1.25206,False,2023.12.13 00:00
215,2023.12.13 20:00:00,1.25624,1.25712,1.25053,1.25078,False,2023.12.13 00:00
216,2023.12.13 20:20:00,1.25624,1.25712,1.25053,1.25124,False,2023.12.13 00:00
217,2023.12.13 20:40:00,1.25624,1.25712,1.25053,1.25246,False,2023.12.13 00:00
218,2023.12.13 21:00:00,1.25624,1.25712,1.25002,1.25002,False,2023.12.13 00:00
219,2023.12.13 21:20:00,1.25624,1.25712,1.25002,1.25613,False,2023.12.13 00:00
220,2023.12.13 21:40:00,1.25624,1.25712,1.25002,1.25491,False,2023.12.13 00:00
221,2023.12.13 22:00:00,1.25624,1.25979,1.25002,1.25979,False,2023.12.13 00:00
222,2023.12.13 22:20:00,1.25624,1.25979,1.25002,1.25857,False,2023.12.13 00:00
223,2023.12.13 22:40:00,1.25624,1.26346,1.25002,1.26346,False,2023.12.13 00:00
224,2023.12.13 23:00:00,1.25624,1.26346,1.25002,1.26102,False,2023.12.13 00:00
225,2023.12.13 23:20:00,1.25624,1.26346,1.25002,1.26224,False,2023.12.13 00:00
226,2023.12.13 23:40:00,1.25624,1.26346,1.25002,1.25857,False,2023.12.13 00:00
227,2023.12.13 23:59:59,1.25624,1.26346,1.25002,1.26146,False,2023.12.13 00:00
228,2023.12.14 00:00:00,1.26144,1.26144,1.26144,1.26144,True,2023.12.14 00:00
229,2023.12.14 00:26:40,1.26144,1.26269,1.26144,1.26269,False,2023.12.14 00:00
230,2023.12.14 00:53:20,1.26144,1.26269,1.26144,1.26244,False,2023.12.14 00:00
231,2023.12.14 01:20:00,1.26144,1.26344,1.26144,1.26344,False,2023.12.14 00:00
232,2023.12.14 01:46:40,1.26144,1.26344,1.26144,1.26319,False,2023.12.14 00:00
233,2023.12.14 02:13:20,1.26144,1.26419,1.26144,1.26419,False,2023.12.14 00:00
234,2023.12.14 02:40:00,1.26144,1.26419,1.26144,1.26369,False,2023.12.14 00:00
235,2023.12.14 03:06:40,1.26144,1.26419,1.26144,1.26394,False,2023.12.14 00:00
236,2023.12.14 03:33:20,1.26144,1.26419,1.26144,1.26319,False,2023.12.14 00:00
237,2023.12.14 03:33:21,1.26144,1.26419,1.26144,1.26408,False,2023.12.14 00:00
238,2023.12.14 04:00:00,1.26144,1.26419,1.26144,1.26407,False,2023.12.14 00:00
239,2023.12.14 04:20:00,1.26144,1.26505,1.26144,1.26505,False,2023.12.14 00:00
240,2023.12.14 04:40:00,1.26144,1.26505,1.26144,1.26483,False,2023.12.14 00:00
241,2023.12.14 05:00:00,1.26144,1.26526,1.26144,1.26526,False,2023.12.14 00:00
242,2023.12.14 05:20:00,1.26144,1.26526,1.26144,1.26441,False,2023.12.14 00:00
243,2023.12.14 05:40:00,1.26144,1.26526,1.26144,1.26462,False,2023.12.14 00:00
244,2023.12.14 06:00:00,1.26144,1.26526,1.26144,1.26377,False,2023.12.14 00:00
245,2023.12.14 06:20:00,1.26144,1.26526,1.26144,1.26398,False,2023.12.14 00:00
246,2023.12.14 06:40:00,1.26144,1.26526,1.26144,1.26292,False,2023.12.14 00:00
247,2023.12.14 07:00:00,1.26144,1.26526,1.26144,1.26335,False,2023.12.14 00:00
248,2023.12.14 07:20:00,1.26144,1.26526,1.26144,1.26313,False,2023.12.14 00:00
249,2023.12.14 07:40:00,1.26144,1.26526,1.26144,1.26377,False,2023.12.14 00:00
250,2023.12.14 07:40:01,1.26144,1.26526,1.26144,1.26364,False,2023.12.14 00:00
251,2023.12.14 08:00:00,1.26144,1.26526,1.26144,1.26363,False,2023.12.14 00:00
252,2023.12.14 08:20:00,1.26144,1.26526,1.26144,1.26173,False,2023.12.14 00:00
253,2023.12.14 08:40:00,1.26144,1.26526,1.26144,1.26226,False,2023.12.14 00:00
254,2023.12.14 09:00:00,1.26144,1.26526,1.26119,1.26119,False,2023.12.14 00:00
255,2023.12.14 09:20:00,1.26144,1.26526,1.26119,1.26388,False,2023.12.14 00:00
256,2023.12.14 09:40:00,1.26144,1.26526,1.26119,1.26334,False,2023.12.14 00:00
257,2023.12.14 10:00:00,1.26144,1.26549,1.26119,1.26549,False,2023.12.14 00:00
258,2023.12.14 10:20:00,1.26144,1.26549,1.26119,1.26495,False,2023.12.14 00:00
259,2023.12.14 10:40:00,1.26144,1.2671,1.26119,1.2671,False,2023.12.14 00:00
260,2023.12.14 11:00:00,1.26144,1.2671,1.26119,1.26603,False,2023.12.14 00:00
261,2023.12.14 11:20:00,1.26144,1.2671,1.26119,1.26656,False,2023.12.14 00:00
262,2023.12.14 11:40:00,1.26144,1.2671,1.26119,1.26495,False,2023.12.14 00:00
263,2023.12.14 11:40:01,1.26144,1.2671,1.26119,1.2668,False,2023.12.14 00:00
264,2023.12.14 12:00:00,1.26144,1.2671,1.26119,1.26679,False,2023.12.14 00:00
265,2023.12.14 12:20:00,1.26144,1.2671,1.26119,1.26594,False,2023.12.14 00:00
266,2023.12.14 12:40:00,1.26144,1.2671,1.26119,1.26668,False,2023.12.14 00:00
267,2023.12.14 13:00:00,1.26144,1.2671,1.26119,1.26521,False,2023.12.14 00:00
268,2023.12.14 13:20:00,1.26144,1.26888,1.26119,1.26888,False,2023.12.14 00:00
269,2023.12.14 13:40:00,1.26144,1.26888,1.26119,1.26815,False,2023.12.14 00:00
270,2023.12.14 14:00:00,1.26144,1.27109,1.26119,1.27109,False,2023.12.14 00:00
271,2023.12.14 14:20:00,1.26144,1.27109,1.26119,1.27035,False,2023.12.14 00:00
272,2023.12.14 14:40:00,1.26144,1.27329,1.26119,1.27329,False,2023.12.14 00:00
273,2023.12.14 15:00:00,1.26144,1.27329,1.26119,1.27182,False,2023.12.14 00:00
274,2023.12.14 15:20:00,1.26144,1.27329,1.26119,1.27256,False,2023.12.14 00:00
275,2023.12.14 15:40:00,1.26144,1.27329,1.26119,1.27035,False,2023.12.14 00:00
276,2023.12.14 15:40:01,1.26144,1.27329,1.26119,1.27262,False,2023.12.14 00:00
277,2023.12.14 16:00:00,1.26144,1.27329,1.26119,1.2726,False,2023.12.14 00:00
278,2023.12.14 16:20:00,1.26144,1.27329,1.26119,1.27111,False,2023.12.14 00:00
279,2023.12.14 16:40:00,1.26144,1.27329,1.26119,1.27194,False,2023.12.14 00:00
280,2023.12.14 17:00:00,1.26144,1.27329,1.26119,1.27028,False,2023.12.14 00:00
281,2023.12.14 17:20:00,1.26144,1.27443,1.26119,1.27443,False,2023.12.14 00:00
282,2023.12.14 17:40:00,1.26144,1.27443,1.26119,1.2736,False,2023.12.14 00:00
283,2023.12.14 18:00:00,1.26144,1.27692,1.26119,1.27692,False,2023.12.14 00:00
284,2023.12.14 18:20:00,1.26144,1.27692,1.26119,1.27609,False,2023.12.14 00:00
285,2023.12.14 18:40:00,1.26144,1.27941,1.26119,1.27941,False,2023.12.14 00:00
286,2023.12.14 19:00:00,1.26144,1.27941,1.26119,1.27775,False,2023.12.14 00:00
287,2023.12.14 19:20:00,1.26144,1.27941,1.26119,1.27858,False,2023.12.14 00:00
288,2023.12.14 19:40:00,1.26144,1.27941,1.26119,1.27609,False,2023.12.14 00:00
289,2023.12.14 19:40:01,1.26144,1.27941,1.26119,1.27839,False,2023.12.14 00:00
